gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
KLK2	chr19	0	0	0	0
KLK3	chr19	4	0	0	0
KLK4	chr19	4	2	4	0
KLK5	chr19	0	4	1	0
KLK6	chr19	471	1482	2837	0
KLK7	chr19	146	101	146	0
KLK8	chr19	335	737	1074	1
KLK9	chr19	2	12	8	0
KLKB1	chr4	15	4	6	0
KLKP1	chr19	0	0	0	0
KLLN	chr10	18	23	25	0
KLRA1P	chr12	52	62	267	0
KLRB1	chr12	1	0	0	0
KLRC1	chr12	0	0	0	0
KLRC2	chr12	0	0	0	0
KLRC3	chr12	1	0	0	0
KLRC4	chr12	1	3	6	0
KLRC4-KLRK1	chr12	4	7	15	0
KLRD1	chr12	16	54	57	0
KLRF1	chr12	0	1	5	0
KLRF2	chr12	0	0	0	0
KLRG1	chr12	14	7	10	0
KLRG2	chr7	52	141	149	0
KLRK1	chr12	7	13	11	0
KLRK1-AS1	chr12	9	15	15	0
KMO	chr1	387	264	422	0
KMT2A	chr11	1201	1245	4404	1
KMT2B	chr19	1773	1701	7579	1
KMT2C	chr7	1880	1865	3969	1
KMT2D	chr12	1781	2089	9490	0
KMT2E	chr7	875	928	7312	0
KMT2E-AS1	chr7	20	57	68	0
KMT5A	chr12	757	872	1369	2
KMT5AP1	chr13	0	0	2	0
KMT5AP2	chr2	0	0	27	0
KMT5AP3	chr3	2	0	0	0
KMT5B	chr11	595	491	3592	0
KMT5C	chr19	539	596	1378	0
KNCN	chr1	0	0	0	0
KNDC1	chr10	973	1312	679	3
KNG1	chr3	0	3	4	0
KNL1	chr15	408	484	647	1
KNOP1	chr16	706	672	524	0
KNOP1P1	chr12	0	0	0	0
KNOP1P2	chr12	1	0	3	0
KNOP1P3	chr2	0	0	0	0
KNOP1P4	chr6	0	0	0	0
KNOP1P5	chr8	1	1	0	0
KNSTRN	chr15	319	265	761	0
KNTC1	chr12	584	274	1369	1
KPNA1	chr3	725	706	3660	0
KPNA2	chr17	1277	1068	4717	1
KPNA2P1	chr4	0	0	0	0
KPNA2P2	chr7	0	0	0	0
KPNA2P3	chr17	141	7	74	0
KPNA3	chr13	496	557	2412	0
KPNA4	chr3	703	462	3709	0
KPNA4P1	chrX	6	0	0	0
KPNA5	chr6	202	189	1092	0
KPNA6	chr1	1340	1328	4907	0
KPNA7	chr7	1	0	0	0
KPNB1	chr17	3117	3405	9779	3
KPNB1-DT	chr17	274	245	238	0
KPNB1P1	chrX	0	0	0	0
KPRP	chr1	0	0	0	0
KPTN	chr19	228	200	282	1
KRAS	chr12	1069	1325	2219	1
KRASP1	chr6	0	0	0	0
KRBA1	chr7	630	736	640	0
KRBA2	chr17	657	256	572	3
KRBOX1	chr3	2	4	16	0
KRBOX1-AS1	chr3	0	0	0	0
KRBOX4	chrX	248	231	618	0
KRCC1	chr2	183	199	740	0
KREMEN1	chr22	3207	3293	4549	2
KREMEN2	chr16	1133	716	1056	0
KRI1	chr19	1279	1507	1475	0
KRIT1	chr7	584	478	2140	0
KRR1	chr12	767	802	2047	0
KRR1P1	chr13	3	2	2	0
KRT1	chr12	32588	41912	35317	44
KRT10	chr17	5936	9830	49094	4
KRT12	chr17	0	0	1	0
KRT125P	chr12	0	0	0	0
KRT126P	chr12	0	0	0	0
KRT127P	chr12	0	0	0	0
KRT128P	chr12	0	0	0	0
KRT13	chr17	24131	12631	7017	11
KRT14	chr17	30	309	915	0
KRT15	chr17	13501	7587	11271	6
KRT16	chr17	958	2109	2180	0
KRT16P1	chr17	7	2	3	0
KRT16P2	chr17	1	1	5	0
KRT16P3	chr17	10	0	8	0
KRT16P4	chr17	0	0	0	0
KRT16P5	chr17	0	0	1	0
KRT16P6	chr17	3	0	139	0
KRT17	chr17	9985	7590	12521	7
KRT17P1	chr17	0	0	19	0
KRT17P2	chr17	0	0	0	0
KRT17P3	chr17	0	0	1	0
KRT17P4	chr17	0	0	1	0
KRT17P5	chr17	0	0	0	0
KRT17P6	chr17	0	0	0	0
KRT17P7	chr17	1	0	0	0
KRT17P8	chr12	2	1	0	0
KRT18	chr12	334	337	30876	0
KRT18P1	chr6	0	0	0	0
KRT18P10	chrY	0	1	2	0
KRT18P11	chrX	0	0	5	0
KRT18P12	chr1	6	1	1	0
KRT18P13	chr9	0	3	0	0
KRT18P14	chr11	0	0	0	0
KRT18P15	chr3	1	1	4	1
KRT18P16	chr5	0	0	0	0
KRT18P17	chr3	0	0	3	0
KRT18P18	chr16	0	0	0	0
KRT18P19	chr2	0	0	1	0
KRT18P2	chr21	0	0	0	0
KRT18P20	chr12	0	0	0	0
KRT18P21	chr4	0	0	0	0
KRT18P22	chr6	0	0	0	0
KRT18P23	chr22	0	0	0	0
KRT18P24	chr9	0	0	0	0
KRT18P25	chr4	0	0	0	0
KRT18P26	chr2	0	0	0	0
KRT18P27	chr13	0	0	0	0
KRT18P28	chr1	0	0	2	0
KRT18P29	chr2	0	0	0	0
KRT18P31	chr5	1	2	1	0
KRT18P32	chr1	0	0	0	0
KRT18P33	chr2	0	0	0	0
KRT18P34	chr3	11	11	1	0
KRT18P35	chr3	0	0	0	0
KRT18P36	chr9	0	0	0	0
KRT18P37	chr8	1	0	0	0
KRT18P38	chr6	2	0	0	0
KRT18P39	chr2	0	0	0	0
KRT18P40	chr19	0	0	0	0
KRT18P41	chr5	0	0	0	0
KRT18P42	chr5	0	0	0	0
KRT18P43	chr3	0	0	0	0
KRT18P44	chrX	0	0	0	0
KRT18P45	chr5	0	0	0	0
KRT18P46	chr2	0	0	0	0
KRT18P47	chr15	0	0	0	0
KRT18P48	chrX	0	0	1	0
KRT18P49	chrX	0	0	0	0
KRT18P5	chr22	12	6	4	0
KRT18P50	chr6	0	0	0	0
KRT18P51	chr4	0	0	0	0
KRT18P52	chr2	1	0	0	0
KRT18P53	chrY	0	0	0	0
KRT18P54	chr4	0	7	0	0
KRT18P55	chr17	0	1	0	0
KRT18P56	chr5	0	0	0	0
KRT18P57	chr1	0	2	0	0
KRT18P58	chr11	0	0	0	0
KRT18P59	chr11	10	18	5	0
KRT18P6	chr14	0	0	0	0
KRT18P60	chr12	0	0	0	0
KRT18P61	chr17	0	0	0	0
KRT18P62	chr22	0	0	0	0
KRT18P63	chr4	1	2	0	0
KRT18P64	chr6	0	0	0	0
KRT18P65	chr6	0	0	2	0
KRT18P66	chr9	0	0	0	0
KRT18P67	chr9	0	0	0	0
KRT18P68	chrX	0	0	0	0
KRT18P7	chr14	10	9	6	0
KRT18P8	chr18	0	0	0	0
KRT18P9	chr6	0	0	0	0
KRT19	chr17	19382	19399	19674	13
KRT19P1	chr6	0	0	0	0
KRT19P2	chr12	0	0	0	0
KRT19P3	chr4	0	0	0	0
KRT19P4	chr10	0	0	0	0
KRT19P6	chr4	0	0	0	0
KRT2	chr12	12	33	20	0
KRT20	chr17	0	0	12	0
KRT222	chr17	23	63	146	0
KRT223P	chr17	133	275	59	0
KRT224P	chr17	0	0	0	0
KRT23	chr17	0	0	6038	0
KRT24	chr17	486	5456	1076	1
KRT25	chr17	0	0	0	0
KRT26	chr17	0	0	0	0
KRT27	chr17	0	0	2	0
KRT28	chr17	3	1	3	0
KRT3	chr12	127	43	62	0
KRT31	chr17	0	0	0	0
KRT32	chr17	2	1	5	0
KRT33A	chr17	0	0	13	0
KRT33B	chr17	0	0	3	0
KRT34	chr17	0	0	1	0
KRT35	chr17	0	0	0	0
KRT36	chr17	0	2	0	0
KRT37	chr17	0	0	0	0
KRT38	chr17	0	0	0	0
KRT39	chr17	0	0	41	0
KRT4	chr12	14425	20639	25867	5
KRT40	chr17	0	0	823	0
KRT41P	chr17	0	0	0	0
KRT42P	chr17	2	9	2	0
KRT43P	chr17	0	0	0	0
KRT5	chr12	16042	23585	10297	16
KRT6A	chr12	8878	8582	24515	4
KRT6B	chr12	237	470	660	139
KRT6C	chr12	52	527	652	1
KRT7	chr12	3178	3748	5824	0
KRT7-AS	chr12	491	473	393	0
KRT71	chr12	9	16	2	0
KRT72	chr12	53	84	112	0
KRT73	chr12	22	63	29	0
KRT73-AS1	chr12	36	69	25	0
KRT74	chr12	4	33	25	0
KRT75	chr12	0	3	1	0
KRT76	chr12	2	0	0	0
KRT77	chr12	68	64	30	0
KRT78	chr12	592	1376	690	1
KRT79	chr12	5	7	7	0
KRT8	chr12	6771	7401	51271	0
KRT80	chr12	997	1239	1399	0
KRT81	chr12	0	1	7	0
KRT82	chr12	0	1	0	0
KRT83	chr12	0	1	0	0
KRT84	chr12	0	0	1	0
KRT85	chr12	3	2	0	0
KRT86	chr12	2	3	1	0
KRT87P	chr12	0	0	0	0
KRT89P	chr12	1	2	0	0
KRT8P1	chr14	0	0	0	0
KRT8P10	chr2	88	0	46	37
KRT8P11	chr9	0	2	1	0
KRT8P12	chr3	79	65	66	0
KRT8P13	chr3	0	1	2	0
KRT8P14	chrX	0	0	0	0
KRT8P15	chr2	0	0	1	0
KRT8P17	chrX	0	0	0	0
KRT8P18	chr3	0	0	1	0
KRT8P19	chr12	0	1	0	0
KRT8P2	chr14	0	1	0	0
KRT8P20	chr7	0	0	1	0
KRT8P21	chr1	0	0	0	0
KRT8P22	chr16	0	0	0	0
KRT8P23	chr15	0	0	0	0
KRT8P24	chr15	0	0	0	0
KRT8P25	chr3	0	0	0	0
KRT8P26	chr11	0	0	1	0
KRT8P27	chrX	0	0	0	0
KRT8P28	chr1	1	0	0	0
KRT8P29	chr1	0	0	3	0
KRT8P3	chr8	2	23	86	9
KRT8P30	chr2	3	17	0	0
KRT8P31	chr5	0	0	0	0
KRT8P32	chr5	0	0	0	0
KRT8P33	chr5	19	14	19	0
KRT8P34	chr17	0	0	0	0
KRT8P35	chr3	1	0	1	0
KRT8P36	chr3	45	2	13	0
KRT8P37	chr10	0	0	0	0
KRT8P38	chr10	0	0	1	0
KRT8P39	chr12	5	3	5	0
KRT8P4	chr8	0	0	0	0
KRT8P40	chr2	0	0	0	0
KRT8P41	chr11	0	2	0	0
KRT8P42	chr6	0	0	0	0
KRT8P43	chr6	0	0	0	0
KRT8P44	chr6	0	0	0	0
KRT8P45	chr1	0	4	12	1
KRT8P46	chr4	19	9	13	0
KRT8P47	chr1	0	0	0	0
KRT8P48	chr5	0	1	1	0
KRT8P49	chr11	0	0	0	0
KRT8P5	chr18	0	0	0	0
KRT8P50	chr15	1	1	1	0
KRT8P51	chr7	0	0	0	0
KRT8P52	chr2	1	4	5	0
KRT8P6	chrX	0	0	0	0
KRT8P7	chr11	0	0	0	0
KRT8P8	chrX	0	0	4	0
KRT8P9	chr15	1	0	0	0
KRT9	chr17	0	4	8	0
KRT90P	chr12	0	0	0	0
KRTAP1-1	chr17	0	0	0	0
KRTAP1-3	chr17	0	0	0	0
KRTAP1-4	chr17	0	0	0	0
KRTAP1-5	chr17	0	0	0	0
KRTAP10-1	chr21	0	0	0	0
KRTAP10-10	chr21	0	0	0	0
KRTAP10-11	chr21	0	0	0	0
KRTAP10-12	chr21	0	0	1	0
KRTAP10-13P	chr21	0	0	0	0
KRTAP10-2	chr21	0	0	0	0
KRTAP10-3	chr21	0	0	0	0
KRTAP10-4	chr21	0	0	0	0
KRTAP10-5	chr21	0	0	0	0
KRTAP10-6	chr21	0	0	0	0
KRTAP10-7	chr21	0	0	0	0
KRTAP10-8	chr21	0	0	0	0
KRTAP10-9	chr21	0	0	0	0
KRTAP11-1	chr21	0	0	0	0
KRTAP12-1	chr21	0	0	0	0
KRTAP12-2	chr21	0	0	0	0
KRTAP12-3	chr21	0	0	0	0
KRTAP12-4	chr21	0	0	0	0
KRTAP12-6P	chr21	0	0	0	0
KRTAP13-1	chr21	0	0	0	0
KRTAP13-2	chr21	0	0	0	0
KRTAP13-3	chr21	0	0	0	0
KRTAP13-4	chr21	0	0	0	0
KRTAP13-5P	chr21	0	0	0	0
KRTAP13-6P	chr21	0	0	0	0
KRTAP15-1	chr21	0	0	0	0
KRTAP16-1	chr17	0	0	0	0
KRTAP17-1	chr17	0	0	0	0
KRTAP19-1	chr21	1	1	0	0
KRTAP19-10P	chr21	0	0	0	0
KRTAP19-11P	chr21	0	0	0	0
KRTAP19-2	chr21	0	0	0	0
KRTAP19-3	chr21	0	0	0	0
KRTAP19-4	chr21	0	0	0	0
KRTAP19-5	chr21	0	0	0	0
KRTAP19-6	chr21	0	0	0	0
KRTAP19-7	chr21	0	0	0	0
KRTAP19-8	chr21	1	0	0	0
KRTAP19-9P	chr21	0	0	0	0
KRTAP2-1	chr17	0	0	0	0
KRTAP2-2	chr17	0	0	0	0
KRTAP2-3	chr17	0	0	0	0
KRTAP2-4	chr17	0	0	0	0
KRTAP2-5P	chr17	0	0	0	0
KRTAP20-1	chr21	0	0	0	0
KRTAP20-2	chr21	0	0	0	0
KRTAP20-3	chr21	0	0	0	0
KRTAP20-4	chr21	0	0	0	0
KRTAP21-1	chr21	0	0	0	0
KRTAP21-2	chr21	0	0	0	0
KRTAP21-3	chr21	0	0	0	0
KRTAP21-4P	chr21	0	0	0	0
KRTAP22-1	chr21	0	0	0	0
KRTAP22-2	chr21	0	0	0	0
KRTAP23-1	chr21	0	0	0	0
KRTAP24-1	chr21	0	0	0	0
KRTAP25-1	chr21	0	0	0	0
KRTAP26-1	chr21	0	0	0	0
KRTAP27-1	chr21	0	0	0	0
KRTAP29-1	chr17	0	0	0	0
KRTAP3-1	chr17	0	0	0	0
KRTAP3-2	chr17	0	0	0	0
KRTAP3-3	chr17	0	0	0	0
KRTAP3-4P	chr17	0	0	0	0
KRTAP4-1	chr17	0	0	0	0
KRTAP4-11	chr17	0	0	0	0
KRTAP4-12	chr17	0	0	0	0
KRTAP4-16	chr17	0	0	0	0
KRTAP4-17P	chr17	0	0	0	0
KRTAP4-2	chr17	1	0	0	0
KRTAP4-3	chr17	0	0	0	0
KRTAP4-4	chr17	0	0	0	0
KRTAP4-5	chr17	0	0	0	0
KRTAP4-6	chr17	0	0	0	0
KRTAP4-7	chr17	0	0	0	0
KRTAP4-8	chr17	0	0	0	0
KRTAP4-9	chr17	0	0	0	0
KRTAP5-1	chr11	0	0	0	0
KRTAP5-10	chr11	0	2	0	0
KRTAP5-11	chr11	0	0	0	0
KRTAP5-14P	chr11	0	0	0	0
KRTAP5-2	chr11	0	0	0	0
KRTAP5-3	chr11	0	0	0	0
KRTAP5-4	chr11	0	0	0	0
KRTAP5-5	chr11	0	0	0	0
KRTAP5-6	chr11	0	0	0	0
KRTAP5-7	chr11	1	4	5	0
KRTAP5-8	chr11	1	1	0	0
KRTAP5-9	chr11	2	1	2	0
KRTAP5-AS1	chr11	0	0	3	0
KRTAP6-1	chr21	0	0	0	0
KRTAP6-2	chr21	0	0	0	0
KRTAP6-3	chr21	0	0	0	0
KRTAP7-1	chr21	0	0	0	0
KRTAP8-1	chr21	0	0	0	0
KRTAP8-2P	chr21	0	0	0	0
KRTAP8-3P	chr21	0	0	0	0
KRTAP9-1	chr17	0	0	0	0
KRTAP9-10P	chr17	0	0	0	0
KRTAP9-11P	chr17	0	0	0	0
KRTAP9-12P	chr17	0	0	0	0
KRTAP9-2	chr17	0	0	0	0
KRTAP9-3	chr17	0	0	0	0
KRTAP9-4	chr17	0	0	0	0
KRTAP9-6	chr17	0	0	0	0
KRTAP9-7	chr17	0	0	0	0
KRTAP9-8	chr17	0	0	0	0
KRTAP9-9	chr17	0	0	0	0
KRTCAP2	chr1	940	954	1659	2
KRTCAP2P1	chr2	0	0	1	0
KRTCAP3	chr2	82	97	21	0
KRTDAP	chr19	816	1628	104	1
KSR1	chr17	3577	3354	5391	1
KSR1P1	chr10	0	0	0	0
KSR2	chr12	54	45	70	0
KTI12	chr1	183	259	124	1
KTN1	chr14	2240	2125	9638	2
KTN1-AS1	chr14	34	43	36	0
KU-MEL-3	chr6	3	0	0	0
KXD1	chr19	1215	1134	1479	2
KY	chr3	0	2	10	0
KYAT1	chr9	203	242	194	0
KYAT3	chr1	570	598	1183	1
KYNU	chr2	2	2	21	0
KYNUP1	chr17	0	0	0	0
KYNUP2	chr17	0	0	0	0
KYNUP3	chr17	0	0	0	0
L1CAM	chrX	514	544	1653	0
L1TD1	chr1	671	334	490	0
L29074.3	chrX	1	1	0	0
L2HGDH	chr14	294	271	368	1
L34079.2	chr19	0	3	121	0
L34079.3	chr19	0	0	2	0
L34079.4	chr19	13	8	161	0
L3HYPDH	chr14	371	152	194	0
L3MBTL2	chr22	734	604	1525	0
L3MBTL2-AS1	chr22	140	100	112	0
L3MBTL3	chr6	176	191	712	0
L3MBTL4	chr18	23	54	64	0
L3MBTL4-AS1	chr18	0	0	0	0
LA16c-13E4.3	chr22	0	0	0	0
LA16c-17H1.3	chr22	0	0	0	0
LA16c-23H5.4	chr22	0	0	0	0
LA16c-2F2.5	chr22	0	0	0	0
LA16c-2F2.8	chr22	0	0	0	0
LA16c-306A4.1	chr16	1	1	1	1
LA16c-306A4.2	chr16	0	3	2	0
LA16c-306E5.1	chr16	0	0	0	0
LA16c-306E5.2	chr16	65	46	225	0
LA16c-306E5.3	chr16	32	29	124	0
LA16c-312E8.2	chr16	2	0	0	0
LA16c-312E8.4	chr16	88	112	16	1
LA16c-313D11.12	chr16	316	295	530	0
LA16c-313D11.13	chr16	1	3	0	0
LA16c-313F4.1	chr16	8	1	3	0
LA16c-314G4.4	chr16	16	32	2	0
LA16c-316G12.2	chr16	53	31	5	0
LA16c-321D4.2	chr16	1	3	0	0
LA16c-325D7.1	chr16	0	3	1	0
LA16c-325D7.2	chr16	1	0	0	0
LA16c-329F2.1	chr16	0	0	0	0
LA16c-329F2.2	chr16	2	8	0	0
LA16c-335H7.2	chr16	0	0	0	0
LA16c-349E10.1	chr16	115	196	73	0
LA16c-349E11.1	chr16	1	0	0	0
LA16c-352F7.1	chr16	0	0	0	0
LA16c-358B7.3	chr16	545	562	524	2
LA16c-358B7.4	chr16	10	17	4	0
LA16c-359F1.1	chr16	0	0	0	0
LA16c-360A4.1	chr16	2	9	0	0
LA16c-360B4.2	chr16	5	32	19	0
LA16c-360H6.1	chr16	3	5	0	0
LA16c-360H6.3	chr16	13	1	14	0
LA16c-361A3.3	chr16	17	1	3	0
LA16c-366D1.3	chr16	7	8	144	0
LA16c-380A1.1	chr16	0	0	0	0
LA16c-380A1.2	chr16	4	3	1	0
LA16c-380F5.1	chr16	1	4	1	0
LA16c-380F5.3	chr16	5	1	6	0
LA16c-380H5.2	chr16	18	21	11	0
LA16c-380H5.5	chr16	408	699	298	0
LA16c-380H5.6	chr16	1	14	0	0
LA16c-381G6.1	chr16	0	0	0	0
LA16c-385E7.1	chr16	3	5	0	0
LA16c-390E6.3	chr16	0	0	0	0
LA16c-390E6.4	chr16	90	60	2	0
LA16c-390E6.5	chr16	1438	932	166	7
LA16c-390H2.1	chr16	3	2	0	0
LA16c-390H2.4	chr16	3	3	6	0
LA16c-395F10.1	chr16	21	27	2	0
LA16c-395F10.2	chr16	5	5	0	0
LA16c-3G11.7	chr22	0	0	0	0
LA16c-407A10.3	chr16	679	301	413	0
LA16c-425C2.1	chr16	4	0	1	0
LA16c-429C4.1	chr16	0	0	0	0
LA16c-429E7.1	chr16	0	0	0	0
LA16c-431H6.6	chr16	978	1049	1177	1
LA16c-431H6.7	chr16	18	15	30	0
LA16c-444G7.1	chr16	0	0	0	0
LA16c-4G1.3	chr22	0	0	0	0
LA16c-4G1.4	chr22	0	0	0	0
LA16c-60D12.1	chr22	0	0	0	0
LA16c-60D12.2	chr22	0	0	0	0
LA16c-60G3.5	chr22	0	0	0	0
LA16c-60G3.6	chr22	0	0	0	0
LA16c-60G3.7	chr22	0	0	0	0
LA16c-60G3.8	chr22	0	0	0	0
LA16c-OS12.2	chr16	4	8	0	0
LACC1	chr13	185	154	458	0
LACRT	chr12	0	0	0	0
LACTB	chr15	177	135	548	0
LACTB2	chr8	109	106	334	0
LACTB2-AS1	chr8	0	0	57	0
LACTBL1	chr1	0	0	0	0
LAD1	chr1	1253	2321	1467	1
LAG3	chr12	35	32	68	0
LAGE3	chrX	69	165	1255	0
LAGE3P1	chr9	10	13	0	0
LAIR1	chr19	0	0	1	0
LAIR2	chr19	0	0	1	0
LALBA	chr12	0	0	0	0
LAMA1	chr18	1505	2924	2965	1
LAMA2	chr6	552	1317	3290	0
LAMA3	chr18	288	221	593	0
LAMA4	chr6	222	110	327	0
LAMA4-AS1	chr6	1	0	1	0
LAMB1	chr7	6814	5145	12732	4
LAMB2	chr3	13941	12043	23483	11
LAMB2P1	chr3	5	3	2	0
LAMB3	chr1	658	532	854	1
LAMB4	chr7	80	68	99	0
LAMC1	chr1	5513	5552	12877	2
LAMC1-AS1	chr1	0	1	4	0
LAMC2	chr1	593	510	1151	1
LAMC3	chr9	1865	3754	2126	4
LAMP1	chr13	7297	5118	4507	4
LAMP2	chrX	2869	2226	7708	0
LAMP3	chr3	42	14	52	0
LAMTOR1	chr11	88	102	3644	0
LAMTOR2	chr1	2	1	1398	0
LAMTOR3	chr4	943	1149	2019	0
LAMTOR3P1	chr13	0	0	0	0
LAMTOR3P2	chr5	0	0	0	0
LAMTOR4	chr7	772	624	1145	0
LAMTOR5	chr1	451	377	1384	0
LAMTOR5-AS1	chr1	31	13	130	0
LAMTOR5P1	chr1	0	0	0	0
LANCL1	chr2	1860	2462	1321	0
LANCL1-AS1	chr2	0	2	0	0
LANCL2	chr7	270	385	963	0
LANCL3	chrX	44	14	85	0
LAP3	chr4	342	489	1007	0
LAP3P1	chr6	0	0	0	0
LAP3P2	chr6	4	0	5	0
LAPTM4A	chr2	3081	2988	10216	4
LAPTM4A-DT	chr2	2	0	0	0
LAPTM4B	chr8	2051	2169	8253	2
LAPTM4BP1	chr1	0	0	1	0
LAPTM4BP2	chr3	0	0	0	0
LAPTM5	chr1	6	17	5	0
LARGE-AS1	chr22	0	0	0	0
LARGE-IT1	chr22	0	0	0	0
LARGE1	chr22	718	818	1533	4
LARGE1-AS1	chr22	0	0	1	0
LARGE2	chr11	448	747	1774	0
LARP1	chr5	3199	2737	12218	4
LARP1B	chr4	266	380	1114	0
LARP1BP1	chr4	0	0	0	0
LARP1BP2	chr7	0	0	0	0
LARP1BP3	chrX	0	0	0	0
LARP1P1	chr6	0	0	1	0
LARP4	chr12	636	622	1811	1
LARP4B	chr10	1112	1180	2386	0
LARP4P	chr15	0	0	0	0
LARP6	chr15	216	239	650	0
LARP7	chr4	945	1048	1354	0
LARP7P1	chr1	0	0	0	0
LARP7P2	chr16	0	0	0	0
LARP7P3	chr18	0	0	0	0
LARP7P4	chr3	0	0	0	0
LARS1	chr5	3441	2734	3969	3
LARS2	chr3	586	692	1334	0
LARS2-AS1	chr3	0	0	0	0
LAS1L	chrX	595	589	3613	0
LASP1	chr17	3250	4254	9950	4
LASTR	chr10	8	7	10	0
LAT	chr16	207	223	280	0
LAT2	chr7	33	35	56	0
LATS1	chr6	1023	1138	1692	1
LATS2	chr13	583	598	999	1
LATS2-AS1	chr13	0	0	0	0
LAX1	chr1	1	0	0	0
LAYN	chr11	147	90	186	0
LBH	chr2	1309	1203	2499	0
LBHD1	chr11	489	369	656	0
LBHD2	chr14	1	1	0	0
LBR	chr1	1999	1509	3966	2
LBX1	chr10	0	0	0	0
LBX1-AS1	chr10	0	0	0	0
LBX2	chr2	17	26	45	0
LBX2-AS1	chr2	39	75	59	0
LCA10	chrX	0	0	0	0
LCA5	chr6	271	401	753	0
LCA5L	chr21	42	11	24	0
LCAL1	chr6	0	1	0	0
LCAT	chr16	302	230	1151	0
LCE1A	chr1	0	1	0	0
LCE1B	chr1	0	0	0	0
LCE1C	chr1	0	3	1	0
LCE1D	chr1	0	0	1	0
LCE1E	chr1	0	4	0	0
LCE1F	chr1	0	2	2	0
LCE2A	chr1	0	0	0	0
LCE2B	chr1	0	1	0	0
LCE2C	chr1	0	1	0	0
LCE2D	chr1	0	0	0	0
LCE3A	chr1	0	0	0	0
LCE3B	chr1	0	0	0	0
LCE3C	chr1	0	0	0	0
LCE3D	chr1	0	3	2	0
LCE3E	chr1	0	1	0	0
LCE4A	chr1	0	0	0	0
LCE5A	chr1	0	0	0	0
LCE6A	chr1	0	0	0	0
LCEP1	chr1	0	0	0	0
LCEP2	chr1	0	0	0	0
LCEP3	chr1	0	0	0	0
LCEP4	chr1	0	0	0	0
LCK	chr1	0	8	35	0
LCLAT1	chr2	349	417	337	0
LCMT1	chr16	221	173	2585	1
LCMT1-AS1	chr16	6	13	5	0
LCMT1-AS2	chr16	26	25	41	0
LCMT2	chr15	289	290	515	1
LCN1	chr9	1	0	1	0
LCN10	chr9	0	0	7	0
LCN12	chr9	288	66	58	0
LCN15	chr9	1	1	7	0
LCN1P1	chr9	0	0	0	0
LCN1P2	chr9	0	0	0	0
LCN2	chr9	1	0	0	0
LCN6	chr9	0	0	0	0
LCN8	chr9	1	0	0	0
LCN9	chr9	0	0	0	0
LCNL1	chr9	419	367	546	0
LCOR	chr10	588	767	2803	0
LCORL	chr4	271	280	966	1
LCP1	chr13	121	395	356	0
LCP2	chr5	4	3	2	0
LCT	chr2	1	12	14	0
LCT-AS1	chr2	0	0	0	0
LCTL	chr15	34	22	72	0
LDAH	chr2	616	401	630	0
LDB1	chr10	3110	2883	10121	7
LDB2	chr4	116	101	382	0
LDB3	chr10	6	8	5	0
LDC1P	chr1	1	0	0	0
LDHA	chr11	2642	2555	14364	11
LDHAL6A	chr11	1	7	8	0
LDHAL6B	chr15	0	0	0	0
LDHAL6CP	chr12	1	0	0	0
LDHAL6DP	chr11	0	0	0	0
LDHAL6EP	chr4	0	0	0	0
LDHAL6FP	chr6	0	1	1	0
LDHAP1	chr4	0	0	0	0
LDHAP2	chr1	9	5	0	0
LDHAP3	chr2	0	0	1	0
LDHAP4	chr9	46	18	10	2
LDHAP5	chr10	0	0	1	0
LDHAP7	chr2	0	1	0	0
LDHB	chr12	1277	968	10589	0
LDHBP1	chr13	0	10	5	0
LDHBP2	chrX	1	0	0	0
LDHBP3	chr5	0	0	0	0
LDHC	chr11	0	2	42	0
LDHD	chr16	6	14	5	0
LDLR	chr19	3172	2582	1713	3
LDLRAD1	chr1	0	0	0	0
LDLRAD2	chr1	633	661	3139	5
LDLRAD3	chr11	365	371	607	1
LDLRAD4	chr18	65	79	118	0
LDLRAD4-AS1	chr18	0	1	0	0
LDLRAP1	chr1	454	246	599	0
LDOC1	chrX	570	564	1453	0
LEAP2	chr5	21	12	32	0
LECT2	chr5	24	21	26	0
LEF1	chr4	360	389	1479	0
LEF1-AS1	chr4	23	23	30	0
LEFTY1	chr1	15	16	13	0
LEFTY2	chr1	5	11	9	0
LEKR1	chr3	12	4	21	0
LELP1	chr1	0	0	0	0
LEMD1	chr1	27	3	11	0
LEMD1-AS1	chr1	0	0	0	0
LEMD1-DT	chr1	2	4	10	1
LEMD2	chr6	1442	1377	2416	0
LEMD3	chr12	638	645	3211	1
LENEP	chr1	0	1	2	0
LENG1	chr19	0	0	311	0
LENG8	chr19	0	0	17503	0
LENG8-AS1	chr19	7	1	4	1
LENG9	chr19	0	0	0	0
LEO1	chr15	1	0	1917	0
LEP	chr7	1	0	1	0
LEPR	chr1	136	115	212	0
LEPROT	chr1	1858	2509	3943	0
LEPROTL1	chr8	551	582	1618	0
LERFS	chr9	0	0	13	0
LETM1	chr4	1365	1046	1340	2
LETM1P2	chr19	1	5	3	0
LETM2	chr8	89	89	160	0
LETMD1	chr12	1114	1308	1844	6
LEUTX	chr19	0	0	0	0
LEXM	chr1	3	0	0	0
LFNG	chr7	1280	824	633	0
LGALS1	chr22	215	221	460	0
LGALS12	chr11	0	1	3	0
LGALS13	chr19	0	17	0	0
LGALS14	chr19	0	0	13	0
LGALS16	chr19	7	20	13	0
LGALS17A	chr19	0	0	0	0
LGALS2	chr22	2	2	2	0
